"","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V102","V104","V106","V107","V108","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","Class"
"872",0.562985984578121,0.569808474288189,0.551619440692076,0.554392684226506,0.566708500161143,0.426665631623804,0.419269881887506,0.60559185932068,0.620778496081758,0.808041770435761,0.817284910541439,0.569151797355099,0.605084389760709,0.629651992475688,0.603826895029871,0.610462407675548,0.519907329053282,0.541803960479943,0.659454802626337,0.639955377578616,0.528409898944208,0.517765196675419,0.571449172506862,0.529297676218468,0.528611297431985,0.558341013824885,0.540869313224195,0.501649688082723,0.575295269267115,0.647069562949439,0.590080257659032,0.600361695846674,0.598100382800987,0.786833855799373,0.813902572523262,0.813902572523262,0.813902572523262,0.813902572523262,0.803173634421727,0.599451385740692,0.502421124940813,0.509927955626433,0.467909195096836,0.628315771977021,0.761129698537254,0.706700900780198,0.394153039467493,0.502768590897032,0.286009564078171,0.308460697064258,0.56631877857283,0.595104258429165,0.636005861799548,0.552039446630807,0.549107026910483,0.579399233916577,0.627708385171282,0.580610950736772,0.587005315183265,0.452065910516417,0.486199854387224,"9"
"788",0.738580222487651,0.90508621317466,0.916885787521619,0.770520927945917,0.764210564140499,0.667240379699229,0.679466446054047,0.796986709197778,0.777258226631608,0.723192867959723,0.782970088782846,0.639259439344773,0.518665932843634,0.522318854710319,0.635780421255079,0.693501549132965,0.826406002698889,0.823593602218668,0.728416286631202,0.721657419631117,0.620347243779925,0.64910989734756,0.862876254180602,1,1,0.808479262672811,0.816532362295084,0.6076214718874,0.657595116361381,0.787935467044227,0.709503784693019,0.690033381020505,0.762935883014623,0.854545454545454,0.873015873015873,0.873015873015873,0.873015873015873,0.873015873015873,0.86569495054659,0.485015692963131,0.555759357940211,0.586644404307404,0.473664900454204,0.498730660423914,0.350060154063852,0.338790593777114,0.290302484379362,0.349266838866833,0.183297943054392,0.168448310526596,0.391138506493914,0.33434678797657,0.366740173119224,0.354881498469341,0.331501287595206,0.407179490429736,0.462206283713487,0.362636811071006,0.431301497442033,0.34958815129995,0.345869644303806,"8"
"455",0.798284083840007,0.790483975508653,0.825469976968152,0.735184485840417,0.730674634368282,0.669150465106448,0.665396754462554,0.718182370685858,0.716097110492758,0.653030250220913,0.700891530922605,0.601717058114014,0.705390670349114,0.726084643590942,0.712267392577663,0.771726966811915,0.853547071973896,0.845864571627499,0.752575314787955,0.75680519475559,0.589228618158419,0.539007755783611,0.620233515471455,0.433156099762395,0.419474881102764,0.354018975993835,0.361319601030183,0.424870854233735,0.473682458359762,0.460901531610587,0.442182651315217,0.399526417048986,0.39267289864629,1,1,1,1,1,1,0.321787902911731,0.247932349421094,0.226335272128401,0.273969547849113,0.295066035280076,0.362642649405461,0.387056555457709,0.376361193901953,0.428146638663346,0.293529675809076,0.348721563923682,0.704402942498946,0.703802673897802,0.67847945376809,0.671830229812359,0.674338493793041,0.718495262953559,0.774356715194487,0.828600398764709,0.804134729364672,0.649515620204983,0.704580574288711,"5"
"783",0.814850181160844,0.859034426889768,0.947568567131289,0.848123010787762,0.797071152238221,0.744006465595063,0.781850159640412,0.869659572080814,0.826625646024021,0.763738654439825,0.866336657992529,0.318027483090502,0.407740876653948,0.277143703207511,0.274552190405387,0.378737412738907,0.458161944619665,0.461148894880835,0.413070458696625,0.504463094561666,0.360662767796453,0.278911211103288,0.716003700277521,0.762727451882021,0.772148906817077,0.638463901689708,0.562471842856676,0.555293423939948,0.578007039037103,0.621354496565943,0.53461119695399,0.491705019721788,0.643388326459193,0.854545454545454,0.873015873015873,0.873015873015873,0.873015873015873,0.873015873015873,0.86569495054659,0.474861246676004,0.382248433266129,0.478723916304014,0.557014676591928,0.53570485506606,0.451095602485414,0.381882360664358,0.340305726566176,0.395015077905383,0.333559375059642,0.350739302237794,0.78141985578785,0.640397302469722,0.751366498015638,0.656952692251384,0.713050626736502,0.775293176654105,0.766778250389098,0.761605370490471,0.680944316721971,0.649786339037462,0.65232975354599,"8"
"822",0.458544732918808,0.706019983102257,0.730693206364896,0.675110039542116,0.614603539170171,0.472941784000981,0.450877416671988,0.594440256565604,0.586879915708865,0.72932897532246,0.737069352280043,0.630655738330145,0.616947911666771,0.632180257340026,0.58211898265112,0.694018606217106,0.640518955561457,0.58528607721594,0.652531374576605,0.649176242173198,0.583710655675353,0.630902743200287,0.554427644020204,0.762727451882021,0.838000462855821,0.681658986175115,0.68950210257588,0.542791777153692,0.544555259244723,0.582683781064868,0.529963294019468,0.603147353361945,0.626921634795651,0.786833855799373,0.813902572523262,0.813902572523262,0.813902572523262,0.813902572523262,0.803173634421727,0.499207508670503,0.443018615352007,0.453785544364127,0.497656441920993,0.392846176685049,0.416035468014535,0.550669761103351,0.416144823176416,0.508406501742829,0.226601037208007,0.191769837407093,0.680503875157104,0.383136741565195,0.391616103815713,0.402361444311597,0.443291882733612,0.473046437770694,0.57689604374072,0.610486367199183,0.639538315179578,0.493506342655659,0.486269434065382,"9"
"625",0.424859800293366,0.446627378302651,0.450138854535399,0.424808582977627,0.45439847042924,0.390984660916102,0.40173412933432,0.605314138206415,0.585971102339626,0.616528689926805,0.623475661042498,0.672864236163109,0.687459193773747,0.687783255509907,0.602133053996336,0.627339972489478,0.524575550759951,0.536895858044265,0.684724511660866,0.701481447373223,0.689626292749247,0.723309847929768,0.401868652742557,0.424404095107601,0.404902863068232,0.366328725038402,0.37124558233984,0.4542326904628,0.506321222858731,0.563565458226213,0.554181905562898,0.385625178826895,0.3692575928009,0.76551724137931,0.795292829775588,0.795292829775588,0.795292829775588,0.795292829775588,0.7834909978639,0.383381093006976,0.398536948102094,0.459443409058299,0.608683648628809,0.70046401012891,0.784980532009534,0.736487621788414,0.343360661340302,0.375524399948231,0.138739766447883,0.129219918921131,0.674242086748032,0.668203571229394,0.686614486082234,0.700777677383034,0.683055845605556,0.592194597375755,0.616292316329492,0.521590727864658,0.563136023236032,0.505051617154925,0.526819197441831,"7"
"234",0.335231324878837,0.371406895446442,0.389853846371785,0.330999726366128,0.334124939552099,0.235393805372327,0.221134674127537,0.378717167815028,0.371443934836,0.435229528408438,0.436355575595838,0.707295083506097,0.767904798639338,0.775631713024075,0.717587418537825,0.774844198336364,0.66466281132115,0.676364368956042,0.834920179003815,0.840404560439878,0.824121132822468,0.849268925794321,0.493988938210529,0.523617616333924,0.514001388567461,0.331981566820276,0.339245703321039,0.311462270748491,0.307942103744614,0.315125998236397,0.261579987090969,0.500143061516452,0.491563554555681,0.76551724137931,0.795292829775588,0.795292829775588,0.795292829775588,0.795292829775588,0.7834909978639,0.460344571627768,0.358889264303498,0.384792367673255,0.516094977424865,0.541237710607487,0.677655238896598,0.656623579842594,0.329548133379906,0.370856556384559,0.131221793046803,0.141803431941293,0.73479408292076,0.671964499394029,0.66675546019667,0.718191633626383,0.721011471728001,0.744998609102162,0.782104685674201,0.726898685607059,0.720015196497042,0.508874958123825,0.54076054740591,"3"
"484",0.818366556827517,0.838843793534957,0.780716586643049,0.764226200283638,0.803434999428737,0.810416733410381,0.756046596160847,0.813232374515932,0.891258706283103,0.830255694975882,0.813660530986431,0.489582487202549,0.558228315126421,0.568239226816076,0.530571226261109,0.625327585939169,0.781333754946763,0.801688014548923,0.641428571524855,0.615227685571527,0.473258182856354,0.432397846796387,0.620093390293397,0.635227548151957,0.626423481154586,0.535433020816781,0.543034022942746,0.640888285362447,0.622963242324997,0.645921786489296,0.725141629509927,0.607172808445563,0.609176008171392,1,1,1,1,1,1,0.523598507398103,0.439124862592239,0.656901703631066,0.626642426041379,0.494029753003233,0.264581361564569,0.318164796695343,0.422108040960897,0.416847106452611,0.323755354371554,0.408634160119979,0.80193999193646,0.775284055682244,0.857171427442542,0.733451677445197,0.647956111256032,0.569301616886786,0.698381329010607,0.790330601884837,0.700559842148318,0.608597600317016,0.691201242911922,"5"
"952",0.421627041310996,0.548897457678405,0.576802173239013,0.455339003555559,0.459422687434806,0.34584231994471,0.353604807739456,0.48021422866706,0.483758821666866,0.644311917379509,0.65524650173675,0.816175371030528,0.780405204042366,0.804712485544736,0.833873198787495,0.887315179309939,0.827940020904105,0.825064964049581,0.877858469817658,0.873779538467703,0.857740999338932,0.878164622779056,0.508854910204038,0.557476198974653,0.528516833820424,0.380754231649839,0.407059714869235,0.408114311383009,0.477151688062289,0.502047138226355,0.502538507749609,0.515593705293276,0.506749156355455,0.808150470219435,0.832512315270936,0.832512315270936,0.832512315270936,0.832512315270936,0.822856270979554,0.222944920166418,0.258954118361711,0.257266861526984,0.247047040262988,0.263242190281382,0.334859130155861,0.31912085801222,0.248925508526906,0.279180330234231,0.0790185478299713,0.0876273874004624,0.617107241880436,0.523518976813594,0.522663200205157,0.582555397647659,0.569538514333034,0.588168655957803,0.616383472549345,0.624311485366091,0.623937557216732,0.409311451669546,0.439545398307047,"10"
"73",0.618426384378257,0.612330965170954,0.639361275328514,0.67568284698725,0.646940853997508,0.591215754498744,0.595832615913263,0.867901497434655,0.754516185438185,0.849960726022152,0.834274725157346,0.908713367367314,0.965853107116614,0.986813914811284,1,0.9993049028527,0.99259669111452,0.986941195821972,0.921717522000846,1,0.928594578222918,0.989107303645338,0.566856571424613,0.457961212627144,0.382809411947824,0.432858366298275,0.466787624627917,0.657695162515107,0.682209512061664,0.899832099343705,0.725343425848051,0.588555078683834,0.521091113610798,0.936050156739812,0.944170771756979,0.962780514504653,0.962780514504653,0.962780514504652,0.960634726884345,0.189941330827477,0.185173842010639,0.187989767036638,0.139373003695713,0.230403855380759,0.271897927212454,0.268139694660478,0.235206798323912,0.177910365588384,0.065231344653808,0.0689796451754753,0.59988645337704,0.620321622414403,0.608039380086089,0.528752179056753,0.55083432340147,0.47383174564494,0.533706025579328,0.331519915088118,0.496563780946098,0.452074283046175,0.493695309545014,"1"
"539",0.184186039702317,0.29236724071283,0.302101963851901,0.213316038153366,0.212699214757089,0.171421770473711,0.168108118886122,0.276131744435493,0.275752138572604,0.32741436050944,0.331240391648892,0.403829757275571,0.368519136715369,0.364433208967715,0.351068771255829,0.407860552097477,0.365240281551142,0.374876860770619,0.43458042746311,0.452897823479183,0.44156968751462,0.418134268772418,0.459139200586402,0.48608445883296,0.473680707309231,0.361824982667917,0.36913853253359,0.387910458935389,0.436487046232667,0.480429151607735,0.462684608915054,0.45722460658083,0.449381327334083,0.317868338557994,0.404488232074439,0.404488232074439,0.404488232074439,0.404488232074439,0.370155630149527,0.198392484461679,0.282754617559526,0.320182626118293,0.280462576216022,0.302401632259138,0.291735412881683,0.284141716123655,0.195715490210276,0.223313877951575,0.104739683953195,0.115631184471034,0.55099013448361,0.412044543138237,0.433293121715968,0.537044261577814,0.526962118759143,0.469403122594823,0.517327921951234,0.487082241935217,0.511776419184819,0.349637752175102,0.380176509903892,"6"
"553",0.301744587852344,0.349384645450151,0.421428669815496,0.359423834129733,0.358474189873081,0.294282876924595,0.295788213660199,0.418064027364738,0.405297969667547,0.492249961894296,0.512100340463964,0.422738729112329,0.355299835016409,0.335318611380804,0.427184136263834,0.493935755406817,0.471895164111528,0.494208639735943,0.525509679615745,0.525564777839704,0.474864134036926,0.447999560901236,0.459139200586402,0.442892456047236,0.514001388567461,0.383617307613882,0.384947054899088,0.387910458935389,0.436487046232667,0.480429151607735,0.415081581160639,0.418311874105865,0.452495580909529,0.403134796238244,0.478927203065134,0.46031746031746,0.46031746031746,0.46031746031746,0.429203539823009,0.273642774273051,0.404222812164294,0.561597000126684,0.287611682419386,0.302826522866623,0.318740848166633,0.313707168680244,0.187446311093481,0.226194195213109,0.124053623922153,0.144939651902687,0.468339769098084,0.44931036529186,0.368165229003893,0.453578485874408,0.446181889679318,0.423931330039927,0.495727660267885,0.415866933339036,0.46209003576612,0.332883534331098,0.343646909874763,"6"
"15",0.278088262220529,0.40141319529782,0.41100542153954,0.315933157049362,0.322113698606324,0.256383319211983,0.243526085256783,0.461634661443449,0.450526765383743,0.464557279553366,0.460821087318085,0.834847500292744,0.832101144091642,0.847020097434964,0.745210612052305,0.801375007680239,0.754708264240833,0.76997761519144,0.875149421911059,0.873842489065076,0.876616451429982,0.905004664516491,0.0734362769515406,0.20061748669776,0.157718120805369,0.141321044546851,0.131529072239492,0.0834362030651407,0.115953126040349,0.35356755893609,0.323953862789859,0.252819401866612,0.248482511114682,0.76551724137931,0.795292829775588,0.795292829775588,0.795292829775588,0.795292829775588,0.7834909978639,0.254290579581292,0.195989347033812,0.219159506401979,0.471870073462223,0.489285153963194,0.46348115210368,0.43951717330782,0.192936839594771,0.227443784991567,0.0757524033150138,0.0873253273722233,0.739401669911984,0.64013406386839,0.64919526250762,0.755333396762958,0.756757020423746,0.732345506552565,0.761772776485807,0.605115616803661,0.621022805074541,0.485310068315325,0.519351928039359,"1"
"762",0.658999140986425,0.846665506972246,0.879670611814017,0.843680021941341,0.8418382589524,0.764482220074703,0.795577562956945,0.799723518419444,0.802467611867572,0.657883444478595,0.624499060244186,0.517011507951391,0.362592852876816,0.350136157006607,0.321656231791809,0.532244645354396,0.631208133586434,0.630818486403556,0.584987229027948,0.602195535626365,0.507756671097598,0.473100638922227,0.657433395319489,0.816678709846942,0.794549872714649,0.682478944859368,0.690323418910271,0.729280527064461,0.780908489899485,0.767599196228854,0.754163611956613,0.520520640412845,0.449381327334083,0.854545454545454,0.873015873015873,0.873015873015873,0.873015873015873,0.873015873015873,0.86569495054659,0.598939896983242,0.546221968770964,0.668037591890115,0.672498767047835,0.488024897822677,0.311243201595848,0.354670012955918,0.360512261623446,0.454529225295609,0.269597141124728,0.346285095104927,0.652949054823588,0.713652788086499,0.673553756662938,0.556138095902006,0.431116621195417,0.483942465168343,0.478026357741663,0.513352506473147,0.500486496825901,0.491573491053426,0.568913864769889,"8"
"294",0.419837338795289,0.412672023600381,0.410210090977442,0.318271647218512,0.317351334802833,0.230902969604657,0.212299489910412,0.383936189207464,0.376050057511191,0.464358749208067,0.472239357618804,0.664613559120855,0.788371954150686,0.793196565895508,0.790146980976856,0.844199946866375,0.748618254501711,0.725580684850026,0.869603874203654,0.861586353063874,0.851380990152098,0.871135621122074,0.554427644020204,0.588710085286644,0.523947156611158,0.198553620706061,0.20559683330776,0.213645198377531,0.220428393041329,0.293966491548369,0.236893096276592,0.569098712446352,0.55933633295838,0.76551724137931,0.795292829775588,0.795292829775588,0.795292829775588,0.795292829775588,0.7834909978639,0.429084386433548,0.277373172842057,0.328530062561928,0.379473882988855,0.40918290250626,0.489472804778304,0.553632704473378,0.274732935469693,0.329114488231488,0.102395205723193,0.113126742396875,0.662115055053795,0.604679938522708,0.632814999433177,0.686621742361593,0.693280868032059,0.693874073285391,0.75624180396151,0.685438171946236,0.695032233130827,0.471283576973902,0.503297378503355,"3"
"62",0.570397175973552,0.504985704878218,0.556640492445508,0.577079698845394,0.536587424335344,0.435029764072469,0.486475317850602,0.732108132456529,0.729689232829646,0.807783859524273,0.812228990930235,0.744119610773778,0.788225459142084,0.781624239483639,0.74762619575523,0.755158268279713,0.640950010915267,0.664282853876882,0.769139364825673,0.764402466292847,0.742024959475782,0.74652504665006,0.682859893865763,0.486772879184327,0.628396921394384,0.634418433179724,0.517690464415398,0.445555726625107,0.663307356212623,0.805959611013823,0.838772077375946,0.797711015736767,0.707536557930258,0.829467084639498,0.85112205801861,0.85112205801861,0.85112205801861,0.85112205801861,0.842538907537382,0.252121461726877,0.276996024350894,0.306457199013964,0.294239469279373,0.423324199539236,0.566273098333216,0.475776043575824,0.285980564402485,0.33692995955164,0.117060730676268,0.133037633941595,0.527774221985239,0.625215583611131,0.581964973688861,0.505807730424047,0.56779150394604,0.561694249791117,0.517729364660022,0.343943462831784,0.387189651142583,0.368563654943565,0.406024748370211,"1"
"941",0.578541541924729,0.568721054703754,0.609935981632819,0.514697145786192,0.478187883837557,0.411711941041517,0.486516240067658,0.618386557979143,0.594675762177648,0.782279423409894,0.862507859632606,0.629912655738437,0.668741647563455,0.708828447310226,0.622285627336477,0.68795188991418,0.592155777597818,0.630147501695211,0.72820973579905,0.735534197516528,0.644572299638891,0.597487620729897,0.612997948978236,0.575381782379054,0.610771023587214,0.468074439595992,0.415824309802053,0.483476132190942,0.562059987174141,0.57068445173069,0.554650184833845,0.603814973772055,0.711661042369704,0.808150470219435,0.832512315270936,0.832512315270936,0.832512315270936,0.832512315270936,0.822856270979554,0.504520936252726,0.428085702362359,0.377429161933643,0.558051669654234,0.612725118679792,0.675079889490392,0.525377592520872,0.328916850019232,0.383938066938416,0.181255342870512,0.231229776664213,0.522739445759514,0.570398020757256,0.523991027223153,0.607648164812821,0.659523377977287,0.572457789829228,0.517516193921948,0.552297095124852,0.587242891441995,0.424972952829621,0.419069018992046,"10"
"644",0.461659849526224,0.438948483709546,0.455161087175212,0.443342353917658,0.434152331307256,0.308673186559102,0.315764778708514,0.58000876282858,0.558161984322644,0.673518074534972,0.666060345243607,0.614788777648311,0.648266608332422,0.649802002352955,0.598189820128045,0.65252230738751,0.515463760315792,0.511814470110397,0.671062063450437,0.711587213260316,0.671699623185707,0.666397213917529,0.4702299575123,0.433991547877116,0.440291599166859,0.35084485407066,0.358140223540901,0.297579653258324,0.372248935809128,0.576244147198728,0.568544995794785,0.54964234620887,0.525871766029246,0.76551724137931,0.795292829775588,0.795292829775588,0.795292829775588,0.795292829775588,0.7834909978639,0.520711857798353,0.514154981030398,0.556796506983607,0.584656229612898,0.64775992103646,0.970548406858554,0.975822322203944,0.383013181388111,0.37663712373718,0.142613686351354,0.169093876988443,0.656648670973247,0.713508455407226,0.71057659533148,0.67957728623606,0.698644226905073,0.77902198267149,0.795747692552889,0.565136223348079,0.591185648922977,0.462102730978465,0.510499013666511,"7"
"35",0.342084287731523,0.403479238236804,0.417447192727213,0.277772702956197,0.276969497048598,0.21874634285852,0.215775441892582,0.4398509992711,0.439246324069912,0.475462799378076,0.511820527483752,0.783417069688831,0.817985070463604,0.828210402904761,0.810945149152687,0.864868383407349,0.801232486249916,0.796572529774567,0.90526063524167,0.899158550382119,0.903738047354332,0.878656465907429,0.192699067814701,0.292814819680746,0.269844943300162,0.063410138248848,0.0702295864447601,0.0694018117840834,0.115953126040349,0.337739270677532,0.312875165204854,0.240256148238981,0.236134768868177,0.786833855799373,0.813902572523262,0.813902572523262,0.813902572523262,0.813902572523262,0.803173634421727,0.308941916884627,0.257974738859336,0.28472862042709,0.465570714005394,0.502036226837098,0.487551952628551,0.481045115100743,0.213896522986589,0.244019177089752,0.0718405117549164,0.0934226937054855,0.721323214912507,0.650913036276444,0.654190850161887,0.762299298223045,0.777428537674271,0.753944279943492,0.7789572022717,0.626654730094721,0.632326605906554,0.483371467815157,0.524756612277409,"1"
"381",0.588620680167752,0.496277462710655,0.589876323674213,0.630884896545575,0.600838323722832,0.547118353974842,0.522030202107923,0.658104525376171,0.640011374391896,0.886873047989297,0.878172148839627,0.54880901280234,0.668011178254121,0.523622943276306,0.510144172277851,0.552098190350033,0.595234058440013,0.575564712580412,0.553723842585947,0.561435134920307,0.481516139140958,0.47486945735629,0.583428474630492,0.619943971598635,0.59249231475015,0.529306308878104,0.49692800281262,0.569897859870159,0.56359698767526,0.658882596221916,0.6376396033407,0.657319980925131,0.611923509561305,0.549541930937279,0.590008613264427,0.623477297895902,0.623477297895902,0.623477297895902,0.619469026548672,0.429045443148136,0.190054270311813,0.425598522320218,0.495682609952349,0.505868497875847,0.438222476287526,0.442672304306901,0.369757067358869,0.416043032697515,0.273374521527633,0.261607239837311,0.319549692409734,0.378707007135126,0.343491472407807,0.268041342291545,0.257715535601165,0.194533545281119,0.320278609124171,0.199092415528928,0.292468646081092,0.194868989860753,0.24804055841491,"4"
"814",0.493824881044881,0.534372712411544,0.548149532960678,0.415573490858839,0.432462146282637,0.312827996426962,0.313044999195115,0.482252152782457,0.468526785524709,0.613575841073495,0.678765648843701,0.712165284014783,0.762866782252896,0.76711847315963,0.775099187706874,0.851880709445569,0.757202044830907,0.755323082198982,0.859112668867638,0.818453547823578,0.817367485714604,0.76156894773291,0.521283837608447,0.553014215215798,0.542225865448222,0.378526058713522,0.385867261458116,0.38393950737441,0.427528529026141,0.483160581882442,0.458223717409588,0.530185979971387,0.521091113610798,0.786833855799373,0.813902572523262,0.813902572523262,0.813902572523262,0.813902572523262,0.803173634421727,0.305354947260466,0.23861518110064,0.275722979893341,0.321069566714141,0.290431742985817,0.425272397640586,0.415912031658714,0.229740613846462,0.322479599224099,0.087259553415387,0.124499626831478,0.573000264605445,0.537529240293617,0.54998828455803,0.6184877577485,0.594378552777907,0.631326777545148,0.666787729566067,0.613836085946665,0.653738089351737,0.431085945414398,0.461257980509427,"9"
"820",0.639170107034213,0.662380971779388,0.678760656073756,0.687410427279823,0.65392442723408,0.497613653581045,0.506439909045861,0.626026213893912,0.631493765031026,0.746564877650031,0.733949456367205,0.589664252105435,0.626336573089267,0.646203407421641,0.560722123079429,0.608716998133175,0.545107465701777,0.563771665177002,0.680184206803959,0.69280540702228,0.624795419242319,0.620861109681475,0.716003700277521,0.720300860539972,0.707648692432307,0.634901909150757,0.582660580562049,0.537455319134118,0.574114893065275,0.523665124844975,0.604036044695422,0.637863614687649,0.593457067866517,0.786833855799373,0.813902572523262,0.813902572523262,0.813902572523262,0.813902572523262,0.803173634421727,0.523260297727539,0.405942333892984,0.403298373475846,0.569279412073112,0.617530811677186,0.639242310968664,0.584803587554081,0.337121363108712,0.369294537318306,0.18011931193774,0.199000182562387,0.443597314297447,0.447404594596615,0.465872085733654,0.384499703764016,0.407806041040627,0.446346633310573,0.499214529091181,0.556539752803982,0.548632176115726,0.443037421788531,0.502888705102194,"9"
"697",0.54258703987835,0.500954822522613,0.510297755092845,0.522416971912299,0.523968101611343,0.414337126287188,0.415713163248119,0.646443648598405,0.644197429116566,0.735687327356103,0.745042533729839,0.705727069960691,0.756216393320263,0.757968753021069,0.725809718656044,0.78009328088443,0.714589001312407,0.710596740873926,0.793842027971927,0.795396764363032,0.73937179675755,0.744879926934076,0.554427644020204,0.39317020879561,0.378523899539807,0.321960768321031,0.339958108049862,0.345361982481096,0.393668020507357,0.613942397257722,0.602859545836838,0.569098712446352,0.55933633295838,0.829467084639498,0.832512315270936,0.832512315270936,0.85112205801861,0.85112205801861,0.842538907537382,0.328975293207316,0.318583369788393,0.366164768293672,0.312575684759361,0.335033958401316,0.41621824436707,0.413328500453069,0.238043468859132,0.269471211837193,0.10668801357288,0.120591454962375,0.571447746647494,0.641573443045762,0.65228959962895,0.585175599707043,0.575556292342995,0.58585329927991,0.626522770509002,0.485408588762722,0.510927905384041,0.437729071198849,0.471168048976285,"7"
"846",0.431576538105075,0.50394702686443,0.52479539518368,0.470174260495893,0.463014784821802,0.359632365605032,0.352497381993764,0.491482330868845,0.484054076535381,0.611716053821058,0.635941464301523,0.754448764500175,0.760173007885047,0.760639127805118,0.702071888320527,0.756344423379296,0.682012266044598,0.686725807356615,0.803601090276787,0.812702861143271,0.791951896227004,0.79685301365769,0.554427644020204,0.570862150251221,0.578783283122351,0.401223441132091,0.360473512423375,0.374077583717473,0.444018348688153,0.497284644414046,0.480381112579599,0.569098712446352,0.55933633295838,0.808150470219435,0.832512315270936,0.813902572523262,0.832512315270936,0.832512315270936,0.822856270979554,0.278773337947433,0.263610661525998,0.301748551879007,0.394790102729821,0.431112269772357,0.51733596612228,0.45813778581666,0.298250333701157,0.333022517739316,0.108341780878461,0.124270351479048,0.630259877581673,0.585389438002185,0.588624100530527,0.61632199849223,0.626264993245037,0.63006946667767,0.653432902175826,0.65275460314743,0.653715443700994,0.447468686345316,0.470469533492865,"9"
"665",0.52174021660338,0.526099632420007,0.535716807718227,0.517060508253224,0.515313356669111,0.390133746432528,0.387236268231634,0.610298118198429,0.588089337676666,0.701207663992969,0.79980279841796,0.688075301793711,0.70757628657653,0.710223824129383,0.711899061006077,0.773231732142653,0.721461022348799,0.736930486142656,0.781800039298825,0.707685771970002,0.659189063030031,0.67958095447857,0.504711934402568,0.48608445883296,0.494361760736309,0.293342033359161,0.300542192285219,0.314816201242794,0.332188000462572,0.548574835127985,0.492903579974051,0.520482934276726,0.641508918528041,0.786833855799373,0.813902572523262,0.813902572523262,0.813902572523262,0.813902572523262,0.803173634421727,0.30953056412329,0.329701116233897,0.374634608829628,0.299644877694993,0.311695556191236,0.402666312826637,0.374521071738324,0.224092212012275,0.406091229562806,0.159991767807504,0.136973979167455,0.576107215126376,0.600194296944435,0.614597141849761,0.583042242062577,0.577286763050544,0.620951245487698,0.656022609377527,0.506902301612676,0.587566270297281,0.4703122653016,0.427791027576229,"7"
"31",0.248039326136951,0.371870778731206,0.388402741401883,0.257856048366521,0.251276453690093,0.167898975036043,0.16572677131815,0.394309893526156,0.420810181336881,0.438734849153556,0.45154055485302,0.849346532549261,0.83245164150086,0.843807866247507,0.794941667929222,0.859869598262529,0.747854967839777,0.746879976884633,0.898184167530028,0.877790378226527,0.87816929446725,0.905088975771956,0,0.25247848650069,0.240337884748901,0,0.006714456585158,0.00172194355019856,0.0478429077554398,0.249493977314462,0.296257118827346,0.221411267797534,0.21761315549842,0.786833855799373,0.813902572523262,0.813902572523262,0.813902572523262,0.813902572523262,0.803173634421727,0.325579566308409,0.268270607129794,0.290787207199171,0.531963659721751,0.563488449242221,0.689740753883516,0.669288648751345,0.263202105818368,0.291389984312395,0.101015484838626,0.106369067155926,0.774117512249442,0.67551187981474,0.673700475338289,0.797619057056624,0.812048390080921,0.843084408855382,0.854721998268604,0.684508070948622,0.663683940833788,0.510493723685242,0.539397549806323,"1"
"549",0.195130016613219,0.292433255940344,0.305071092055317,0.22875719381748,0.257677709913186,0.191151808492641,0.178000966487008,0.295653667408648,0.294763141721505,0.338262187193239,0.341372064699228,0.432560349632211,0.399517824646915,0.395449715850962,0.346267636279223,0.380705939853124,0.330867238616249,0.351370472290729,0.446921680125686,0.467458480183147,0.453661487503004,0.444199488456019,0.459139200586402,0.48608445883296,0.473680707309231,0.297146641654092,0.318235692746109,0.343051797345426,0.385897772595815,0.448258972816743,0.434448636309023,0.437768240343347,0.449381327334083,0.360501567398119,0.441707717569786,0.441707717569786,0.441707717569786,0.441707717569786,0.409520903265182,0.229096308308946,0.292043577242755,0.332039034516566,0.371365488538689,0.44544466423829,0.441782430015949,0.41471292542953,0.25068850478987,0.281102994291285,0.117527334826057,0.123190363096093,0.573704091409096,0.46453596304,0.477469135037538,0.588686959801341,0.535746783273935,0.512636763916141,0.571127737042396,0.541581310804647,0.556507790383777,0.388072836862654,0.410527015211302,"6"
"28",0.464298488734958,0.466924556977718,0.472597344026885,0.455639260773373,0.459708139793944,0.367667035181839,0.383328062654208,0.609305480823229,0.582542523848356,0.703290972012193,0.661743393587351,0.729099940919295,0.801957968178658,0.771003885032696,0.741904327599848,0.823911784678451,0.733615267957436,0.66715027384455,0.790768226749883,0.818251313699976,0.704834324500119,0.741841856947287,0.647414434230967,0.527109212364383,0.48676304034833,0.340829493087558,0.378133070175778,0.412107081359159,0.468610186495602,0.72877901561161,0.713406484505903,0.655546313855526,0.666635420572428,0.786833855799373,0.813902572523262,0.813902572523262,0.813902572523262,0.813902572523262,0.803173634421727,0.280220916033671,0.224540736800067,0.317044656835736,0.29783274561736,0.277029372969622,0.367942480080418,0.459531293763159,0.227203002768955,0.231570950385174,0.127263650644862,0.125715759079305,0.593257055031182,0.585614009134339,0.628476921279259,0.61327853535543,0.589687450014385,0.576785624962189,0.630409672627971,0.466216076679911,0.512746981607288,0.428691587477897,0.484166901241363,"1"
